Year_x,College Code_x,College Name_x,Branch Code_x,Branch Name_x,OC_x,BC_x,BCM_x,MBC_x,SC_x,SCA_x,ST_x,OCRank_x,BCRank_x,BCMRank_x,MBCRank_x,SCRank_x,SCARank_x,STRank_x,Year_y,College Code_y,College Name_y,Branch Code_y,Branch Name_y,OC_y,BC_y,BCM_y,MBC_y,SC_y,SCA_y,ST_y,OCRank_y,BCRank_y,BCMRank_y,MBCRank_y,SCRank_y,SCARank_y,STRank_y
2017,1122,"VEL TECH HIGH TECH DR.RANGARAJAN DR.SAKUNTHALA ENGINEERING COLLEGE,60, AVADI-VELTECH ROAD,,THIRUVALLUR DIST, PIN - 600062.",ME,15,162.75,156.5,143.5,152.25,119.5,134905,134905,60727,69874,87815,75888,114834,134905,134905,2018,1122,"VEL TECH HIGH TECH DR.RANGARAJAN DR.SAKUNTHALA ENGINEERING COLLEGE,60, AVADI-VELTECH ROAD,,THIRUVALLUR DIST, PIN - 600062.",ME,15,98.25,89.75,134905,79.5,134905,134905,134905,95977,100153,134905,103083,134905,134905,134905
2017,1122,"VEL TECH HIGH TECH DR.RANGARAJAN DR.SAKUNTHALA ENGINEERING COLLEGE,60, AVADI-VELTECH ROAD,,THIRUVALLUR DIST, PIN - 600062.",CH,21,186.5,185.25,179.75,184.75,148.75,134905,134905,23028,25269,34588,26221,80916,134905,134905,2018,1122,"VEL TECH HIGH TECH DR.RANGARAJAN DR.SAKUNTHALA ENGINEERING COLLEGE,60, AVADI-VELTECH ROAD,,THIRUVALLUR DIST, PIN - 600062.",CH,21,164.5,151,148.75,145,99.25,134905,134905,39511,52918,55069,58455,95354,134905,134905
2017,1122,"VEL TECH HIGH TECH DR.RANGARAJAN DR.SAKUNTHALA ENGINEERING COLLEGE,60, AVADI-VELTECH ROAD,,THIRUVALLUR DIST, PIN - 600062.",IT,33,165.5,158.75,162.75,151.25,134.75,134905,134905,56784,66633,60863,77324,98883,134905,134905,2018,1122,"VEL TECH HIGH TECH DR.RANGARAJAN DR.SAKUNTHALA ENGINEERING COLLEGE,60, AVADI-VELTECH ROAD,,THIRUVALLUR DIST, PIN - 600062.",IT,33,134.5,116.25,133.25,99.75,112.75,134905,134905,67984,83515,69176,95066,86328,134905,134905
2017,1122,"VEL TECH HIGH TECH DR.RANGARAJAN DR.SAKUNTHALA ENGINEERING COLLEGE,60, AVADI-VELTECH ROAD,,THIRUVALLUR DIST, PIN - 600062.",BT,39,187.25,183.25,181.5,180.75,162.5,170.25,134905,21582,28756,31603,32682,61179,49625,134905,2018,1122,"VEL TECH HIGH TECH DR.RANGARAJAN DR.SAKUNTHALA ENGINEERING COLLEGE,60, AVADI-VELTECH ROAD,,THIRUVALLUR DIST, PIN - 600062.",BT,39,162.5,133.25,134905,141.25,145.25,134905,134905,41514,69252,134905,62113,58290,134905,134905
2017,1123,"GOJAN SCHOOL OF BUSINESS AND TECHNOLOGY,80 FEET ROAD, EDAPALAYAM, REDHILLS,THIRUVALLUR DIST, PIN - 600052.",CS,5,102.5,101,86.75,87.5,134905,134905,134905,127576,128434,133947,133802,134905,134905,134905,2018,1123,"GOJAN SCHOOL OF BUSINESS AND TECHNOLOGY,80 FEET ROAD, EDAPALAYAM, REDHILLS,THIRUVALLUR DIST, PIN - 600052.",CS,5,100.25,134905,134905,134905,83.25,93.75,134905,94704,134905,134905,134905,102231,98417,134905
2017,1123,"GOJAN SCHOOL OF BUSINESS AND TECHNOLOGY,80 FEET ROAD, EDAPALAYAM, REDHILLS,THIRUVALLUR DIST, PIN - 600052.",EE,7,97.75,134905,134905,134905,134905,134905,134905,130187,134905,134905,134905,134905,134905,134905,2018,1123,"GOJAN SCHOOL OF BUSINESS AND TECHNOLOGY,80 FEET ROAD, EDAPALAYAM, REDHILLS,THIRUVALLUR DIST, PIN - 600052.",EE,7,81.5,134905,134905,134905,134905,134905,134905,102651,134905,134905,134905,134905,134905,134905
2017,1123,"GOJAN SCHOOL OF BUSINESS AND TECHNOLOGY,80 FEET ROAD, EDAPALAYAM, REDHILLS,THIRUVALLUR DIST, PIN - 600052.",EC,9,100.5,134905,134905,134905,134905,134905,134905,128664,134905,134905,134905,134905,134905,134905,2018,1123,"GOJAN SCHOOL OF BUSINESS AND TECHNOLOGY,80 FEET ROAD, EDAPALAYAM, REDHILLS,THIRUVALLUR DIST, PIN - 600052.",EC,9,80.25,134905,134905,134905,134905,134905,134905,102930,134905,134905,134905,134905,134905,134905
2017,1123,"GOJAN SCHOOL OF BUSINESS AND TECHNOLOGY,80 FEET ROAD, EDAPALAYAM, REDHILLS,THIRUVALLUR DIST, PIN - 600052.",ME,15,91.25,134905,87.75,134905,134905,134905,134905,132775,134905,133736,134905,134905,134905,134905,2018,1123,"GOJAN SCHOOL OF BUSINESS AND TECHNOLOGY,80 FEET ROAD, EDAPALAYAM, REDHILLS,THIRUVALLUR DIST, PIN - 600052.",ME,15,78.75,134905,134905,134905,134905,134905,134905,103245,134905,134905,134905,134905,134905,134905
2017,1123,"GOJAN SCHOOL OF BUSINESS AND TECHNOLOGY,80 FEET ROAD, EDAPALAYAM, REDHILLS,THIRUVALLUR DIST, PIN - 600052.",AE,30,143,134905,134905,134905,134905,134905,134905,88633,134905,134905,134905,134905,134905,134905,2018,1123,"GOJAN SCHOOL OF BUSINESS AND TECHNOLOGY,80 FEET ROAD, EDAPALAYAM, REDHILLS,THIRUVALLUR DIST, PIN - 600052.",AE,30,83.75,134905,134905,134905,134905,134905,134905,102115.5,134905,134905,134905,134905,134905,134905
2017,1123,"GOJAN SCHOOL OF BUSINESS AND TECHNOLOGY,80 FEET ROAD, EDAPALAYAM, REDHILLS,THIRUVALLUR DIST, PIN - 600052.",IT,33,90,134905,134905,134905,134905,134905,134905,133101,134905,134905,134905,134905,134905,134905,2018,1123,"GOJAN SCHOOL OF BUSINESS AND TECHNOLOGY,80 FEET ROAD, EDAPALAYAM, REDHILLS,THIRUVALLUR DIST, PIN - 600052.",IT,33,102,134905,134905,134905,92,134905,134905,93683,134905,134905,134905,99192,134905,134905
2017,1124,"SAMS COLLEGE OF ENGINEERING AND TECHNOLOGY,# 82, NEAR PERIYAPALAYAM,,THIRUVALLUR DIST, PIN - 601102.",ME,15,102.25,134905,134905,134905,134905,134905,134905,127658,134905,134905,134905,134905,134905,134905,2018,1124,"SAMS COLLEGE OF ENGINEERING AND TECHNOLOGY,# 82, NEAR PERIYAPALAYAM,,THIRUVALLUR DIST, PIN - 601102.",ME,15,88.75,134905,134905,134905,134905,134905,134905,100507,134905,134905,134905,134905,134905,134905
2017,1124,"SAMS COLLEGE OF ENGINEERING AND TECHNOLOGY,# 82, NEAR PERIYAPALAYAM,,THIRUVALLUR DIST, PIN - 601102.",MR,41,174,155.25,136.5,162,161.25,134905,134905,43567,71674,96552,62005,62880,134905,134905,2018,1124,"SAMS COLLEGE OF ENGINEERING AND TECHNOLOGY,# 82, NEAR PERIYAPALAYAM,,THIRUVALLUR DIST, PIN - 601102.",MR,41,161,132.5,134905,124.25,143.75,158.75,134905,43019,69913,134905,77109,59739,45343,134905
2017,1125,"PMR ENGINEERING COLLEGE,MADURAVOYAL (POST) , ADAYALAMPATTU (VILLAGE),THIRUVALLUR DIST, PIN - 600095.",CS,5,148.75,134905,134905,134905,134905,134905,134905,80733,134905,134905,134905,134905,134905,134905,2018,1125,"PMR ENGINEERING COLLEGE,MADURAVOYAL (POST) , ADAYALAMPATTU (VILLAGE),THIRUVALLUR DIST, PIN - 600095.",CS,5,118.75,134905,134905,134905,134905,134905,134905,81568,134905,134905,134905,134905,134905,134905
2017,1125,"PMR ENGINEERING COLLEGE,MADURAVOYAL (POST) , ADAYALAMPATTU (VILLAGE),THIRUVALLUR DIST, PIN - 600095.",EE,7,185.5,134905,134905,134905,134905,134905,134905,25012,134905,134905,134905,134905,134905,134905,2018,1125,"PMR ENGINEERING COLLEGE,MADURAVOYAL (POST) , ADAYALAMPATTU (VILLAGE),THIRUVALLUR DIST, PIN - 600095.",EE,7,146.5,134905,134905,134905,134905,134905,134905,57124,134905,134905,134905,134905,134905,134905
2017,1125,"PMR ENGINEERING COLLEGE,MADURAVOYAL (POST) , ADAYALAMPATTU (VILLAGE),THIRUVALLUR DIST, PIN - 600095.",AE,30,100,134905,134905,134905,134905,134905,134905,129023,134905,134905,134905,134905,134905,134905,2018,1125,"PMR ENGINEERING COLLEGE,MADURAVOYAL (POST) , ADAYALAMPATTU (VILLAGE),THIRUVALLUR DIST, PIN - 600095.",AE,30,118.75,134905,134905,134905,134905,134905,134905,81599,134905,134905,134905,134905,134905,134905
2017,1126,"JNN INSTITUTE OF ENGINEERING,90, USHAA GARDEN, CHENNAI-PERIYAPALAYAM HIGH ROAD, NEAR REDHILLS,THIRUVALLUR DIST, PIN - 601102.",CE,3,97.25,134905,134905,134905,134905,134905,134905,130347,134905,134905,134905,134905,134905,134905,2018,1126,"JNN INSTITUTE OF ENGINEERING,90, USHAA GARDEN, CHENNAI-PERIYAPALAYAM HIGH ROAD, NEAR REDHILLS,THIRUVALLUR DIST, PIN - 601102.",CE,3,79.25,134905,134905,134905,134905,134905,134905,103120,134905,134905,134905,134905,134905,134905
2017,1126,"JNN INSTITUTE OF ENGINEERING,90, USHAA GARDEN, CHENNAI-PERIYAPALAYAM HIGH ROAD, NEAR REDHILLS,THIRUVALLUR DIST, PIN - 601102.",CS,5,153,89.75,122.5,113.75,121,134905,134905,74928,133234,111936,119842,113483,134905,134905,2018,1126,"JNN INSTITUTE OF ENGINEERING,90, USHAA GARDEN, CHENNAI-PERIYAPALAYAM HIGH ROAD, NEAR REDHILLS,THIRUVALLUR DIST, PIN - 601102.",CS,5,114.75,90.25,134905,106.5,100,134905,134905,84712,99978,134905,90829,94830,134905,134905
2017,1126,"JNN INSTITUTE OF ENGINEERING,90, USHAA GARDEN, CHENNAI-PERIYAPALAYAM HIGH ROAD, NEAR REDHILLS,THIRUVALLUR DIST, PIN - 601102.",EE,7,88.25,134905,134905,134905,134905,134905,134905,133602,134905,134905,134905,134905,134905,134905,2018,1126,"JNN INSTITUTE OF ENGINEERING,90, USHAA GARDEN, CHENNAI-PERIYAPALAYAM HIGH ROAD, NEAR REDHILLS,THIRUVALLUR DIST, PIN - 601102.",EE,7,84.5,134905,134905,134905,134905,134905,134905,101901,134905,134905,134905,134905,134905,134905
2017,1126,"JNN INSTITUTE OF ENGINEERING,90, USHAA GARDEN, CHENNAI-PERIYAPALAYAM HIGH ROAD, NEAR REDHILLS,THIRUVALLUR DIST, PIN - 601102.",EC,9,100.75,134905,134905,134905,134905,134905,134905,128531,134905,134905,134905,134905,134905,134905,2018,1126,"JNN INSTITUTE OF ENGINEERING,90, USHAA GARDEN, CHENNAI-PERIYAPALAYAM HIGH ROAD, NEAR REDHILLS,THIRUVALLUR DIST, PIN - 601102.",EC,9,130,101.75,134905,106,118,134905,134905,72092,93816,134905,91117,82095,134905,134905
2017,1126,"JNN INSTITUTE OF ENGINEERING,90, USHAA GARDEN, CHENNAI-PERIYAPALAYAM HIGH ROAD, NEAR REDHILLS,THIRUVALLUR DIST, PIN - 601102.",ME,15,83.25,134905,134905,134905,134905,134905,134905,134431,134905,134905,134905,134905,134905,134905,2018,1126,"JNN INSTITUTE OF ENGINEERING,90, USHAA GARDEN, CHENNAI-PERIYAPALAYAM HIGH ROAD, NEAR REDHILLS,THIRUVALLUR DIST, PIN - 601102.",ME,15,81.25,134905,134905,134905,134905,134905,134905,102685,134905,134905,134905,134905,134905,134905
2017,1127,"St. PETER'S COLLEGE OF ENGINEERING AND TECHNOLOGY,COLLEGE ROAD, AVADI, PARUTHIPATTU,THIRUVALLUR DIST, PIN - 600054.",CE,3,79,134905,134905,134905,134905,134905,134905,134815,134905,134905,134905,134905,134905,134905,2018,1127,"St. PETER'S COLLEGE OF ENGINEERING AND TECHNOLOGY,COLLEGE ROAD, AVADI, PARUTHIPATTU,THIRUVALLUR DIST, PIN - 600054.",CE,3,99.75,134905,134905,134905,134905,134905,134905,95093,134905,134905,134905,134905,134905,134905
2017,1127,"St. PETER'S COLLEGE OF ENGINEERING AND TECHNOLOGY,COLLEGE ROAD, AVADI, PARUTHIPATTU,THIRUVALLUR DIST, PIN - 600054.",CS,5,138.5,108,122.5,98.25,134905,134905,85,94202,124159,112020,129872,134905,134905,134234,2018,1127,"St. PETER'S COLLEGE OF ENGINEERING AND TECHNOLOGY,COLLEGE ROAD, AVADI, PARUTHIPATTU,THIRUVALLUR DIST, PIN - 600054.",CS,5,79.5,134905,134905,134905,134905,134905,134905,103062,134905,134905,134905,134905,134905,134905
2017,1127,"St. PETER'S COLLEGE OF ENGINEERING AND TECHNOLOGY,COLLEGE ROAD, AVADI, PARUTHIPATTU,THIRUVALLUR DIST, PIN - 600054.",EE,7,98.75,134905,134905,134905,134905,134905,134905,129611,134905,134905,134905,134905,134905,134905,2018,1127,"St. PETER'S COLLEGE OF ENGINEERING AND TECHNOLOGY,COLLEGE ROAD, AVADI, PARUTHIPATTU,THIRUVALLUR DIST, PIN - 600054.",EE,7,90,134905,134905,134905,134905,134905,134905,100082,134905,134905,134905,134905,134905,134905
2017,1127,"St. PETER'S COLLEGE OF ENGINEERING AND TECHNOLOGY,COLLEGE ROAD, AVADI, PARUTHIPATTU,THIRUVALLUR DIST, PIN - 600054.",EC,9,79,134905,134905,134905,134905,134905,134905,134822,134905,134905,134905,134905,134905,134905,2018,1127,"St. PETER'S COLLEGE OF ENGINEERING AND TECHNOLOGY,COLLEGE ROAD, AVADI, PARUTHIPATTU,THIRUVALLUR DIST, PIN - 600054.",EC,9,122.5,134905,134905,134905,134905,134905,134905,78438,134905,134905,134905,134905,134905,134905
2017,1127,"St. PETER'S COLLEGE OF ENGINEERING AND TECHNOLOGY,COLLEGE ROAD, AVADI, PARUTHIPATTU,THIRUVALLUR DIST, PIN - 600054.",ME,15,114.5,89.75,134905,86,106.5,134905,134905,119219,133224.5,134905,134055,125047,134905,134905,2018,1127,"St. PETER'S COLLEGE OF ENGINEERING AND TECHNOLOGY,COLLEGE ROAD, AVADI, PARUTHIPATTU,THIRUVALLUR DIST, PIN - 600054.",ME,15,80.75,134905,134905,134905,134905,134905,134905,102831,134905,134905,134905,134905,134905,134905
2017,1127,"St. PETER'S COLLEGE OF ENGINEERING AND TECHNOLOGY,COLLEGE ROAD, AVADI, PARUTHIPATTU,THIRUVALLUR DIST, PIN - 600054.",CH,21,167.5,139.75,159.25,139.5,108.75,134905,134905,53795,92612,65739,92843,123673,134905,134905,2018,1127,"St. PETER'S COLLEGE OF ENGINEERING AND TECHNOLOGY,COLLEGE ROAD, AVADI, PARUTHIPATTU,THIRUVALLUR DIST, PIN - 600054.",CH,21,116.5,134905,134905,134905,134905,134905,134905,83411,134905,134905,134905,134905,134905,134905
2017,1127,"St. PETER'S COLLEGE OF ENGINEERING AND TECHNOLOGY,COLLEGE ROAD, AVADI, PARUTHIPATTU,THIRUVALLUR DIST, PIN - 600054.",CH,21,167.5,139.75,159.25,139.5,108.75,134905,134905,53795,92612,65739,92843,123673,134905,134905,2018,1127,"St. PETER'S COLLEGE OF ENGINEERING AND TECHNOLOGY,COLLEGE ROAD, AVADI, PARUTHIPATTU,THIRUVALLUR DIST, PIN - 600054.",CH,21,116.5,134905,134905,134905,134905,134905,134905,83411,134905,134905,134905,134905,134905,134905
2017,1127,"St. PETER'S COLLEGE OF ENGINEERING AND TECHNOLOGY,COLLEGE ROAD, AVADI, PARUTHIPATTU,THIRUVALLUR DIST, PIN - 600054.",AE,30,92,134905,134905,134905,134905,134905,134905,132535,134905,134905,134905,134905,134905,134905,2018,1127,"St. PETER'S COLLEGE OF ENGINEERING AND TECHNOLOGY,COLLEGE ROAD, AVADI, PARUTHIPATTU,THIRUVALLUR DIST, PIN - 600054.",AE,30,124.5,110.25,134905,134905,134905,123,134905,76932,88176,134905,134905,134905,78036,134905
2017,1127,"St. PETER'S COLLEGE OF ENGINEERING AND TECHNOLOGY,COLLEGE ROAD, AVADI, PARUTHIPATTU,THIRUVALLUR DIST, PIN - 600054.",IT,33,119.5,94.25,134905,134905,95.5,134905,134905,114738,131694,134905,134905,131146,134905,134905,2018,1127,"St. PETER'S COLLEGE OF ENGINEERING AND TECHNOLOGY,COLLEGE ROAD, AVADI, PARUTHIPATTU,THIRUVALLUR DIST, PIN - 600054.",IT,33,95,134905,134905,94.25,134905,134905,134905,97704,134905,134905,98123,134905,134905,134905
2017,1127,"St. PETER'S COLLEGE OF ENGINEERING AND TECHNOLOGY,COLLEGE ROAD, AVADI, PARUTHIPATTU,THIRUVALLUR DIST, PIN - 600054.",BT,39,170,148.25,109.75,129.75,148,134905,134905,49892,81534,122897,104353,81957,134905,134905,2018,1127,"St. PETER'S COLLEGE OF ENGINEERING AND TECHNOLOGY,COLLEGE ROAD, AVADI, PARUTHIPATTU,THIRUVALLUR DIST, PIN - 600054.",BT,39,117.75,96,134905,82,105,134905,134905,82375,97251,134905,102558,91798,134905,134905
2017,1128,"R.M.K. COLLEGE OF ENGINEERING AND TECHNOLOGY,R.S.M. NAGAR, PUDUVOYAL, GUMMIDIPOONDI (T.K),THIRUVALLUR DIST, PIN - 601206.",CS,5,187.5,184.75,169,176,140.75,134905,134905,21221,26194,51368,40248,91494,134905,134905,2018,1128,"R.M.K. COLLEGE OF ENGINEERING AND TECHNOLOGY,R.S.M. NAGAR, PUDUVOYAL, GUMMIDIPOONDI (T.K),THIRUVALLUR DIST, PIN - 601206.",CS,5,183,177.75,162,168.25,116.75,134905,134905,19361,25611,41977,35689,83154,134905,134905
2017,1128,"R.M.K. COLLEGE OF ENGINEERING AND TECHNOLOGY,R.S.M. NAGAR, PUDUVOYAL, GUMMIDIPOONDI (T.K),THIRUVALLUR DIST, PIN - 601206.",EE,7,185.75,184.5,174,174.75,152,134905,134905,24463,26464,43493,42521,76420,134905,134905,2018,1128,"R.M.K. COLLEGE OF ENGINEERING AND TECHNOLOGY,R.S.M. NAGAR, PUDUVOYAL, GUMMIDIPOONDI (T.K),THIRUVALLUR DIST, PIN - 601206.",EE,7,164,155.5,140,133.75,132.5,134905,134905,39987,48622,63054,68775,69925,134905,134905
2017,1128,"R.M.K. COLLEGE OF ENGINEERING AND TECHNOLOGY,R.S.M. NAGAR, PUDUVOYAL, GUMMIDIPOONDI (T.K),THIRUVALLUR DIST, PIN - 601206.",EC,9,187.25,184.75,169,179.75,145.25,134905,134905,21893,26173,51404,34362,85548,134905,134905,2018,1128,"R.M.K. COLLEGE OF ENGINEERING AND TECHNOLOGY,R.S.M. NAGAR, PUDUVOYAL, GUMMIDIPOONDI (T.K),THIRUVALLUR DIST, PIN - 601206.",EC,9,172.25,165,129,148.5,91,134905,134905,31605,38968,73034,55277,99624,134905,134905
2017,1128,"R.M.K. COLLEGE OF ENGINEERING AND TECHNOLOGY,R.S.M. NAGAR, PUDUVOYAL, GUMMIDIPOONDI (T.K),THIRUVALLUR DIST, PIN - 601206.",ME,15,186,183.75,181.5,176.5,155,86.25,163.5,24048,27789,31595,39861,71957,133996,59931,2018,1128,"R.M.K. COLLEGE OF ENGINEERING AND TECHNOLOGY,R.S.M. NAGAR, PUDUVOYAL, GUMMIDIPOONDI (T.K),THIRUVALLUR DIST, PIN - 601206.",ME,15,166.25,153,132.5,136,111.5,134905,134905,37863,50826,69794,66723,87151,134905,134905
2017,1131,"VEL TECH,60, AVADI- VEL TECH ROAD,,THIRUVALLUR DIST, PIN - 600062.",EE,7,150.5,135.25,99.25,127.25,134905,134905,134905,78355,98183,129376,107265,134905,134905,134905,2018,1131,"VEL TECH,60, AVADI- VEL TECH ROAD,,THIRUVALLUR DIST, PIN - 600062.",EE,7,123.5,134905,134905,134905,134905,134905,134905,77708,134905,134905,134905,134905,134905,134905
2017,1131,"VEL TECH,60, AVADI- VEL TECH ROAD,,THIRUVALLUR DIST, PIN - 600062.",EC,9,173,160.5,141.75,154,86.25,134905,134905,45260,64022,89933,73477,134016,134905,134905,2018,1131,"VEL TECH,60, AVADI- VEL TECH ROAD,,THIRUVALLUR DIST, PIN - 600062.",EC,9,94,134905,134905,134905,134905,134905,134905,98227,134905,134905,134905,134905,134905,134905
2017,1131,"VEL TECH,60, AVADI- VEL TECH ROAD,,THIRUVALLUR DIST, PIN - 600062.",ME,15,159.75,154.5,143.25,147.5,117.75,134905,134905,65269,72681,88026,82669,116399,134905,134905,2018,1131,"VEL TECH,60, AVADI- VEL TECH ROAD,,THIRUVALLUR DIST, PIN - 600062.",ME,15,104,134905,134905,134905,134905,134905,134905,92464,134905,134905,134905,134905,134905,134905
2017,1133,"ANNAI VEILANKANNI'S COLLEGE OF ENGINEERING,NO.33,GANDHI RD, NEDUNGUNDRAM, NEAR PERUNGALATHUR RAILWAY STATION,KANCHEEPURAM DIST, PIN - 600127.",CE,3,130.5,134905,134905,134905,134905,134905,134905,103811,134905,134905,134905,134905,134905,134905,2018,1133,"ANNAI VEILANKANNI'S COLLEGE OF ENGINEERING,NO.33,GANDHI RD, NEDUNGUNDRAM, NEAR PERUNGALATHUR RAILWAY STATION,KANCHEEPURAM DIST, PIN - 600127.",CE,3,83,134905,134905,134905,134905,134905,134905,102311,134905,134905,134905,134905,134905,134905
2017,1133,"ANNAI VEILANKANNI'S COLLEGE OF ENGINEERING,NO.33,GANDHI RD, NEDUNGUNDRAM, NEAR PERUNGALATHUR RAILWAY STATION,KANCHEEPURAM DIST, PIN - 600127.",CS,5,83.25,134905,134905,134905,134905,134905,134905,134436,134905,134905,134905,134905,134905,134905,2018,1133,"ANNAI VEILANKANNI'S COLLEGE OF ENGINEERING,NO.33,GANDHI RD, NEDUNGUNDRAM, NEAR PERUNGALATHUR RAILWAY STATION,KANCHEEPURAM DIST, PIN - 600127.",CS,5,85.25,134905,134905,134905,84.75,134905,134905,101672,134905,134905,134905,101842,134905,134905
2017,1133,"ANNAI VEILANKANNI'S COLLEGE OF ENGINEERING,NO.33,GANDHI RD, NEDUNGUNDRAM, NEAR PERUNGALATHUR RAILWAY STATION,KANCHEEPURAM DIST, PIN - 600127.",EE,7,87,134905,134905,134905,134905,134905,134905,133884,134905,134905,134905,134905,134905,134905,2018,1133,"ANNAI VEILANKANNI'S COLLEGE OF ENGINEERING,NO.33,GANDHI RD, NEDUNGUNDRAM, NEAR PERUNGALATHUR RAILWAY STATION,KANCHEEPURAM DIST, PIN - 600127.",EE,7,91,134905,134905,134905,134905,134905,134905,99679,134905,134905,134905,134905,134905,134905
2017,1133,"ANNAI VEILANKANNI'S COLLEGE OF ENGINEERING,NO.33,GANDHI RD, NEDUNGUNDRAM, NEAR PERUNGALATHUR RAILWAY STATION,KANCHEEPURAM DIST, PIN - 600127.",EC,9,101.75,134905,134905,134905,134905,134905,134905,128007,134905,134905,134905,134905,134905,134905,2018,1133,"ANNAI VEILANKANNI'S COLLEGE OF ENGINEERING,NO.33,GANDHI RD, NEDUNGUNDRAM, NEAR PERUNGALATHUR RAILWAY STATION,KANCHEEPURAM DIST, PIN - 600127.",EC,9,87.5,134905,134905,134905,134905,134905,134905,100901,134905,134905,134905,134905,134905,134905
2017,1133,"ANNAI VEILANKANNI'S COLLEGE OF ENGINEERING,NO.33,GANDHI RD, NEDUNGUNDRAM, NEAR PERUNGALATHUR RAILWAY STATION,KANCHEEPURAM DIST, PIN - 600127.",ME,15,82.75,134905,134905,134905,134905,134905,134905,134489,134905,134905,134905,134905,134905,134905,2018,1133,"ANNAI VEILANKANNI'S COLLEGE OF ENGINEERING,NO.33,GANDHI RD, NEDUNGUNDRAM, NEAR PERUNGALATHUR RAILWAY STATION,KANCHEEPURAM DIST, PIN - 600127.",ME,15,78.25,134905,134905,134905,134905,134905,134905,103322,134905,134905,134905,134905,134905,134905
2017,1137,"ANNAI MIRA COLLEGE OF ENGINEERING AND TECHNOLOGY,NH-46, CHENNAI-BENGALURU HIGHWAYS,,VELLORE DIST, PIN - 632517.",CE,3,121,134905,134905,134905,134905,134905,134905,113493,134905,134905,134905,134905,134905,134905,2018,1137,"ANNAI MIRA COLLEGE OF ENGINEERING AND TECHNOLOGY,NH-46, CHENNAI-BENGALURU HIGHWAYS,,VELLORE DIST, PIN - 632517.",CE,3,149.25,134905,134905,134905,134905,134905,134905,54517,134905,134905,134905,134905,134905,134905
2017,1137,"ANNAI MIRA COLLEGE OF ENGINEERING AND TECHNOLOGY,NH-46, CHENNAI-BENGALURU HIGHWAYS,,VELLORE DIST, PIN - 632517.",CS,5,155.25,103.25,106.25,102.25,134905,134905,134905,71793,127060,125288,127689,134905,134905,134905,2018,1137,"ANNAI MIRA COLLEGE OF ENGINEERING AND TECHNOLOGY,NH-46, CHENNAI-BENGALURU HIGHWAYS,,VELLORE DIST, PIN - 632517.",CS,5,157.5,99.25,134905,112.5,110,134905,134905,46451,95340,134905,86500,88264,134905,134905
2017,1137,"ANNAI MIRA COLLEGE OF ENGINEERING AND TECHNOLOGY,NH-46, CHENNAI-BENGALURU HIGHWAYS,,VELLORE DIST, PIN - 632517.",EE,7,150.25,127,134905,111,134905,134905,134905,78645,107449,134905,121965,134905,134905,134905,2018,1137,"ANNAI MIRA COLLEGE OF ENGINEERING AND TECHNOLOGY,NH-46, CHENNAI-BENGALURU HIGHWAYS,,VELLORE DIST, PIN - 632517.",EE,7,105.25,134905,134905,134905,134905,134905,134905,91614,134905,134905,134905,134905,134905,134905
2017,1137,"ANNAI MIRA COLLEGE OF ENGINEERING AND TECHNOLOGY,NH-46, CHENNAI-BENGALURU HIGHWAYS,,VELLORE DIST, PIN - 632517.",EC,9,168,126.5,164.5,122,134905,134905,134905,53006,107881,58395,112459,134905,134905,134905,2018,1137,"ANNAI MIRA COLLEGE OF ENGINEERING AND TECHNOLOGY,NH-46, CHENNAI-BENGALURU HIGHWAYS,,VELLORE DIST, PIN - 632517.",EC,9,164.75,129.5,104.25,115.5,134905,134905,134905,39421,72667,92321.5,84204,134905,134905,134905
2017,1137,"ANNAI MIRA COLLEGE OF ENGINEERING AND TECHNOLOGY,NH-46, CHENNAI-BENGALURU HIGHWAYS,,VELLORE DIST, PIN - 632517.",ME,15,157,92.25,134905,83.75,117.25,134905,134905,69116,132434,134905,134378,116972,134905,134905,2018,1137,"ANNAI MIRA COLLEGE OF ENGINEERING AND TECHNOLOGY,NH-46, CHENNAI-BENGALURU HIGHWAYS,,VELLORE DIST, PIN - 632517.",ME,15,109.25,99.25,134905,78,134905,134905,134905,88859,95407,134905,103340,134905,134905,134905
2017,1140,"JEPPIAAR INSTITUTE OF TECHNOLOGY,SUNGUVARCHATRAM,,KANCHEEPURAM DIST, PIN - 631604.",CS,5,172.75,169.25,158.25,156,105.25,134905,134905,45521,51077,67353,70685,125895,134905,134905,2018,1140,"JEPPIAAR INSTITUTE OF TECHNOLOGY,SUNGUVARCHATRAM,,KANCHEEPURAM DIST, PIN - 631604.",CS,5,154.75,141,145,131.75,94.25,134905,134905,49285,62272,58387,70486,98137,134905,134905
2017,1140,"JEPPIAAR INSTITUTE OF TECHNOLOGY,SUNGUVARCHATRAM,,KANCHEEPURAM DIST, PIN - 631604.",EE,7,161.75,153.5,134905,145.25,135.75,134905,95.25,62250,74299,134905,85473,97742,134905,131228,2018,1140,"JEPPIAAR INSTITUTE OF TECHNOLOGY,SUNGUVARCHATRAM,,KANCHEEPURAM DIST, PIN - 631604.",EE,7,105,134905,134905,134905,134905,134905,134905,91851,134905,134905,134905,134905,134905,134905
